"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Two-stage Integrated Electricity and Natural Gas System Planning with Carbon Capture, Utilization, and Storage Considering Carbon Tax and Price Uncertainties","A. Xuan; X. Shen; Q. Guo; H. Sun","Shenzhen International Graduate School, Tsinghua University; Shenzhen International Graduate School, Tsinghua University; Department of Electrical Engineering, Tsinghua University; Department of Electrical Engineering, Tsinghua University",2024 IEEE Power & Energy Society General Meeting (PESGM),"4 Oct 2024","2024","","","1","1","In this article, we propose two-stage planning models for Integrated Electricity and Natural Gas System (IEGS), in which traditional thermal power plants (TTPPs) are considered to be retrofitted into carbon capture power plants (CCPPs), with power to gas (PtG) coupling CCPPs to the gas system. The sizing and siting of Carbon Capture, Utilization, and Storage (CCUS)/PtG facilities and the operation cost of TTPP/CCPP/gas source/PtG are all considered in the proposed model, including penalty on carbon emissions and revenue of CCUS. With changing policy on climate change and carbon emission regulation, the carbon price and carbon tax uncertainties are also analyzed and considered in the proposed planning models. Stochastic planning and robust planning methods are introduced to verify mutually through economic and carbon indices. Various cases demonstrate the proposed methods’ effectiveness in reducing carbon emissions and increasing CCUS’s profits from IEGS.","1944-9933","979-8-3503-8183-2","10.1109/PESGM51994.2024.10688538","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10688538","","Uncertainty;Biological system modeling;Electricity;Stochastic processes;Regulation;Planning;Carbon capture and storage;Power generation;Natural gas;Carbon tax","","","","0","IEEE","4 Oct 2024","","","IEEE","IEEE Conferences"
"Application of Thermal Waste-to-Energy in Dhaka City: Benefits, Scope, and Challenges","M. T. Haque; T. Tasnim; B. M. Nasim Reza Anik; M. A. Arafat","Department of Electrical and Electronic Engineering, Bangladesh University of Engineering and Technology, Dhaka, Bangladesh; Department of Electrical and Electronic Engineering, Bangladesh University of Engineering and Technology, Dhaka, Bangladesh; Department of Electrical and Electronic Engineering, Bangladesh University of Engineering and Technology, Dhaka, Bangladesh; Department of Electrical and Electronic Engineering, Bangladesh University of Engineering and Technology, Dhaka, Bangladesh",2022 12th International Conference on Electrical and Computer Engineering (ICECE),"4 Apr 2023","2022","","","344","347","Globally, municipal solid waste (MSW) accounts for around 4.5 million tons every day and it is anticipated that this amount will increase to more than 8 million tons per day by 2050. MSW accounts for more than 3.3% of global greenhouse gas (GHG) emissions, and MSW management is widely acknowledged as a vital component of the government’s efforts to achieve sustainable development objectives. Modern waste-to-energy (WTE) facilities may avoid the production of methane (CH4), a member of GHG 25 times more potent than carbon dioxide (CO2) and other landfill emissions, and it is estimated that WTE saves between 0.5 and 1 ton of CO2 equivalent GHG emissions per ton of waste when compared to landfills. Dhaka, one of the world’s most populous mega-cities, now dumps nearly all of its collected MSW in open landfills. According to the findings of this research, shifting one-quarter of pre-treated waste to WTE plants instead of landfills may cut up to one-third of CO2 equivalent GHG emissions from landfills in Dhaka city annually. However, to make the WTE technology financially viable in Dhaka city, current legislative framework and public policies governing waste management system and energy sources need to be revised.","2771-7917","979-8-3503-9879-3","10.1109/ICECE57408.2022.10088680","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10088680","Municipal Solid Waste;Waste-to-Energy;Sustainable Waste Management System;Carbon Capture and Storage","Waste management;Waste materials;Thermal expansion;Greenhouse effect;Urban areas;Production;Solids","","","","18","IEEE","4 Apr 2023","","","IEEE","IEEE Conferences"
"Optimal Carbon Capture, Utilization and Storage Planning for Multi-Energy System","A. Hu; D. Xu; M. Gao","School of Automation, China University of Geosciences, Wuhan, China; School of Automation, China University of Geosciences, Wuhan, China; DC Company of State Grid Hubei Electric Power Co., Ltd., Yichang, China",2023 42nd Chinese Control Conference (CCC),"18 Sep 2023","2023","","","9277","9282","In response to the national dual carbon policy, carbon capture, utilization and storage (CCUS) are currently attracting much attention. This paper proposes optimal CCUS planning for multi-energy system. In this multi-energy system, transmission network and natural gas network are coupled via conversion and storage devices in the energy hubs. The CCUS planning is formulated based on a source-sink matching method to analyze the CO2 capture points, CO2 storage points and CO2 transportation routes. Furthermore, the original CCUS planning problem is reformulated as a mixed integer second order cone programming (MISOCP) and subsequently solved to guarantee a satisfactory convergence performance. Numerical studies on an urban multi-energy system are implemented to verify the effectiveness and superiority of the proposed methodology over conventional scheme.","1934-1768","978-988-75815-4-3","10.23919/CCC58697.2023.10239785","National Natural Science Foundation of China(grant numbers:62203413); China Postdoctoral Science Foundation(grant numbers:2021M692992); Fundamental Research Funds for the Central Universities(grant numbers:CUG2106349); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10239785","Networked system;carbon reduction;energy hub","Costs;Energy conservation;Transportation;Energy measurement;Carbon dioxide;Programming;Planning","","","","12","","18 Sep 2023","","","IEEE","IEEE Conferences"
"Calculation Model of Carbon Emissions in the Electric Power Industry’s Life Cycle Based on LCA Method","Y. Li; H. Lu; W. Shi; W. Zhang; M. Shan; W. Jiang","State grid Changzhou power supply company, Changzhou, China; State grid Changzhou power supply company, Changzhou, China; State grid Changzhou power supply company, Changzhou, China; State grid Changzhou power supply company, Changzhou, China; School of Electrical Engineering, Southeast University, Nanjing, China; School of Electrical Engineering, Southeast University, Nanjing, China",2021 IEEE Sustainable Power and Energy Conference (iSPEC),"24 Mar 2022","2021","","","2263","2268","Climate warming has become an environmental issue of common concern for all mankind. Among them, the power generation industry contributes the most to greenhouse gas emissions in China. However, power industry lacks recognized and standardized greenhouse gas accounting and carbon emission accounting standards in China. In this paper, a carbon emission model for the entire life cycle of electricity production-transmission-distribution-consumption is proposed, which provides a theoretical basis for evaluating the emission intensity of power generation and electricity consumption in the industrial sector or residential activities. Firstly, a carbon emission model for all links of electricity production, transmission, distribution, and consumption was established. Secondly, combined with the characteristics of the power industry, the LCA method was improved. Finally, a carbon emission calculation model for the entire life cycle of electricity production-transmission and distribution-consumption was obtained. This model is of great value for in-depth research on carbon emissions in the power industry, and it also provides feasible and reliable support for further research and implementation of energy-saving and emission-reduction technologies.","","978-1-6654-1439-5","10.1109/iSPEC53008.2021.9735674","Science and Technology Project of State Grid; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9735674","LCA method;carbon emission;Power industry;Emission factor","Greenhouse effect;Carbon dioxide;Production;Power industry;Power systems;Reliability;Power generation","","2","","6","IEEE","24 Mar 2022","","","IEEE","IEEE Conferences"
"A New Integrated Locational Marginal Price Based on the Node Carbon Emission Intensity","X. Xu; J. Yu","School of Electrical Engineering Southeast University, Nanjing, China; School of Electrical Engineering Southeast University, Nanjing, China",2023 3rd New Energy and Energy Storage System Control Summit Forum (NEESSC),"14 Dec 2023","2023","","","86","89","With the pressure of energy supply crisis and carbon emission reduction, the main entities in the power market not only need to participate in the carbon market, but also need to carry out a more detailed division of responsibilities for the carbon emissions generated by them. In order to promote a good interaction between the power market and the carbon trading market in China, a new integrated locational marginal price (ILMP) based on the node carbon emission intensity is proposed, which considers the cost of carbon dioxide emitted by power plants in the energy attribute of electricity. According to the PJM-5-node system, the paper has calculated the locational marginal prices (LMP), node carbon emission intensity, carbon emission component and ILMP. The analysis shows that the ILMP appoints the carbon emission cost to the consumers through the price signal, so as to ensure that the incentive compatibility principle of ""who generates the cost bears the cost"" is satisfied, and the rationality of the mechanism is proved.","","979-8-3503-0934-8","10.1109/NEESSC59976.2023.10349327","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10349327","Carbon Emission Flow;Node Carbon Emission Intensity;Integrated Locational Marginal Price","Costs;Carbon dioxide;Production;Emissions trading;Control systems;Power markets;Power generation","","","","10","IEEE","14 Dec 2023","","","IEEE","IEEE Conferences"
"Development Status of Advanced Thermal Power Technology and Low-carbon Path of China's Thermal Power Industry","W. Yueming; Z. Xuwei; Q. Yongqiang; W. Jiarong; Y. Yu; B. Wengang; Y. Pu; Z. Yifan; L. Hongzhi; Y. Mingyu","Xi'an Thermal Power Research Institute Co., Ltd., Xi'an, China; NA; NA; NA; NA; NA; NA; NA; NA; NA",2021 IEEE Sustainable Power and Energy Conference (iSPEC),"24 Mar 2022","2021","","","2049","2066","Climate change is a major global challenge facing mankind today. In order to actively respond to climate change, China has proposed carbon peak and carbon neutral goals. On the one hand, it is China internal requirements for achieving sustainable development. It is an important starting point for strengthening the construction of ecological civilization and achieving the goal of a beautiful China. On the other hand, it is also the responsibility of China as a responsible major country to fulfill its international responsibilities and promote the building of a community with a shared future for mankind. The power industry is a pillar industry of the national economy and a key carbon emission industry. At present, thermal power generation is still the most important method of power generation in China, and the peaking of carbon in the thermal power generation industry plays an important role in achieving the goal of carbon peaking in China. In order to achieve the goal of “30$\cdot$60 carbon peak carbon neutrality” in the thermal power industry, the development status of thermal power generation technology, future development trends and carbon capture are considered, and the high-efficiency and flexible coal-fired power generation technology, efficient and flexible gas-fired power generation technology, and coupling renewable energy thermal power generation technology, coal-biomass blended combustion power generation technology, and carbon capture and application technology have been investigated in the paper, which points out the direction for the low-carbon development of the thermal power industry. Generally speaking, China’s thermal power generation technology has reached the world’s advanced level. However, there is still a need to study high-efficiency and low-carbon thermal power generation technologies. In terms of low-carbon applications and technologies for thermal power, the focus should be on high-efficiency thermal power technology and peak shaving technology. In the future, the thermal power industry will adopt high-efficiency thermal power technologies such as ultra-high-parameter ultra-supercritical coal-fired power generation technology, supercritical CO2 cycle high-efficiency coal-fired power generation technology, low-carbon coal-fired energy-saving integrated technology, and high-efficiency natural gas power generation technology based on advanced gas turbines to greatly improve the efficiency of thermal power plants and reduce the carbon emission level per power generation capacity. In addition, the thermal power plants adopt advanced peak-shaving technology to increase the depth and speed of peak-shaving in order to absorb more low-carbon electricity such as renewable energy. For natural gas power plants, carbon intake can be reduced from the source through hydrogen-blended combustion. Carbon emissions in the thermal power industry are inevitable. The development of low-cost carbon capture technologies should be focused on to achieve near-zero emissions for the thermal power industry.","","978-1-6654-1439-5","10.1109/iSPEC53008.2021.9735673","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9735673","Carbon peaking;Carbon neutrality;Low-carbon development path;Thermal power technology","Renewable energy sources;Climate change;Carbon dioxide;Power industry;Combustion;Carbon;Sustainable development","","3","","103","IEEE","24 Mar 2022","","","IEEE","IEEE Conferences"
"Carbon Neutrality Computational Cost Optimization for Economic Dispatch With Carbon Capture Power Plants in Smart Grid","Z. Xu; X. Guan; H. Jiang; Y. Liu; Z. Zhang; H. Chen; Z. Han","School of Computer Science and Technology, Heilongjiang University, Harbin, Heilongjiang, China; School of Data Science and Technology, Heilongjiang University, Harbin, Heilongjiang, China; State Grid Heilongjiang Electric Power Company Limited, Harbin, Heilongjiang, China; School of Data Science and Technology, Heilongjiang University, Harbin, Heilongjiang, China; School of Computer Science and Technology, Heilongjiang University, Harbin, Heilongjiang, China; Zhejiang Laboratory, Hangzhou, Zhejiang, China; Department of Electrical and Computer Engineering, University of Houston, Houston, TX, USA",IEEE Transactions on Sustainable Computing,"5 Jun 2024","2024","9","3","354","370","To achieve carbon neutrality, reducing carbon emissions is crucial in dispatching problems in smart grid. Though renewable energy such as wind power has low carbon emissions, it suffers from random generation, which makes the thermal power necessary for a stable supply power system. To reduce carbon emissions, the thermal power plants are transformed into carbon capture power plants, which brings new challenges to economic dispatch algorithms. Besides, there are usually many constraints to keep the security operation of power systems, which incurs a large problem scale and high computational cost. Most existing methods either do not consider reducing carbon emissions, or suffer from high computational costs. In this article, a framework for the carbon capture plants with wind power to reduce both running costs and carbon emissions is designed to support carbon neutrality. To reduce computational cost, initial-training and fine-tuning are used. A deep neural network is employed to describe the relationship between users’ load and the constraints, which provides guides for finding the active constraints. Therefore, the problem scale can be significantly decreased, making the optimal dispatching strategy obtained quickly. The experimental results on real-world data show that the proposed framework can obtain the optimal strategy efficiently.","2377-3782","","10.1109/TSUSC.2023.3284827","State Grid Heilongjiang Electric Power Company Ltd.(grant numbers:522437230005); Management and Consulting Projects of State Grid Corporation of China(grant numbers:SGHL0000DKJS2201560); Heilongjiang Province High School Basic Science Research Foundation(grant numbers:2022-KYYWF-1046); NSF(grant numbers:CNS-2107216,CNS-2128368,CMMI-2222810); U.S. Department of Transportation; Toyota Motor Corporation; Amazon; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10148794","Carbon neutrality;carbon capture power plants;deep learning;security constrained economic dispatch","Carbon dioxide;Power generation;Power systems;Wind power generation;Security;Dispatching;Carbon","","1","","24","IEEE","12 Jun 2023","","","IEEE","IEEE Journals"
"Research on Economic Dispatch Mode of Carbon Emission in Power Industries in China","Q. Jia","Anhui Polytechnic University, Wuhu, China","2022 5th International Conference on Energy, Electrical and Power Engineering (CEEPE)","1 Jun 2022","2022","","","862","866","With a growing awareness of low carbon emission and green economy, the question about how to use some economic indicators to measure and benefit reduction of carbon emission catches more and more attention. Since the current economic dispatch mode of power industries merely concerns the cost of producing products, one new economic dispatch mode aiming at reducing the carbon emission in China was recommended. This new framework well develops the modern economic dispatch mode by integrating carbon tax, and has potential to provide more effective policies for decision maker of power sectors. Many countries in the world have published carbon tax to reduce carbon emissions and it has benefited a lot. This research mainly concerns the power industries in China where the carbon tax is not an indicator to weigh their impacts on economy and environment. Under the pressure of carbon tax, companies in power industries would develop new approaches to reduce carbon emission (especially for carbon dioxide) in the process of pursing the maximization of economic benefit when producing electricity.","","978-1-6654-7905-9","10.1109/CEEPE55110.2022.9783134","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9783134","green economy;economic dispatch mode;carbon emission;power industry","Economics;Earth;Power engineering;Economic indicators;Green products;Government;Carbon dioxide","","","","21","IEEE","1 Jun 2022","","","IEEE","IEEE Conferences"
"Prospects for Achieving Carbon Neutrality of the Russian Economy","A. V. Klimenko; A. G. Tereshin; O. E. Prun","National Research Technological University “MISIS”, Moscow, Russian Federation; National Research Technological University “MISIS”, National Research University “MPEI”, Moscow, Russian Federation; National Research Technological University “MISIS”, National Research University “MPEI”, Moscow, Russian Federation","2024 6th International Youth Conference on Radio Electronics, Electrical and Power Engineering (REEPE)","9 Apr 2024","2024","","","1","6","This paper examines Russia's ability to meet national obligations to reduce greenhouse gas emissions. There is a wide range in estimates of anthropogenic methane emissions and CO2 emissions from forest fires, as well as an almost complete absence of projects for the utilization of methane emissions. It is shown that for Russia, the priority areas for reducing greenhouse gas emissions can be the modernization of the gas transmission system, the use of technologies for capture and utilization of coalbed methane and landfill gas, improving forest management and combating wildfires, as well as energy-saving measures. In addition to a significant climatic effect, they contribute to the rational use of energy resources, the expansion of the fuel base of the national energy sector and the improvement of the quality of the environment","2831-7262","979-8-3503-8289-1","10.1109/REEPE60449.2024.10479864","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10479864","climate change;emission reduction;carbon dioxide;methane;coal mining;solid waste landfills;forest fires;energy conservation","Methane;Wildfires;Power measurement;Area measurement;Energy measurement;Landfills;Forestry","","","","34","IEEE","9 Apr 2024","","","IEEE","IEEE Conferences"
"Conception of Linear Fresnel Solar Thermal Power Plants in Algeria: A comparison of DSG and molten salt mode","M. Sofiane; B. Hani; K. Karim","Materials & Structures Laboratory, University of TIARET, Tiaret, Algeria; University of Tizi-Ouzou, Tizi-Ouzou, Algeria; University of Blida 1, Blida, Algeria",2023 1st International Conference on Renewable Solutions for Ecosystems: Towards a Sustainable Energy Transition (ICRSEtoSET),"14 May 2024","2023","","","1","6","This work presents a techno-economical comparative analysis of a 50 MW Linear Fresnel plants- based CSP using two generation modes (Direct steam generation and molten salt) under Algerian climates, with storage thermal energy and backup systems using System Advisor Model software. The results suggest that Linear Fresnel Solar Power Plant which uses Molten Salt as HTF with 25 % of backup system and 6 h of storage in the site of Tamanrasset is the optimal configuration, with the lowest LCOE (13.82 cent$/kWh, 319 Mio$). The backup system is the main responsible for high GHG emissions, although the integration of STE system results in reduction natural gas consumption by the plant .The water consumption is based on the generation modes and the direct normal irradiance in the selected site.","","979-8-3503-4633-6","10.1109/ICRSEtoSET56772.2023.10525645","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10525645","Linear Fresnel Plant;Techno-econo-environmental analysis;System Advisor Model","Analytical models;Renewable energy sources;Thermal factors;Software;Thermal analysis;Power generation;Natural gas","","","","10","IEEE","14 May 2024","","","IEEE","IEEE Conferences"
"Carbon Emission Accounting and Prediction Method for Industrial Parks Considering Integrated Energy Systems","F. Kong; J. Zhang","School of Electrical Engineering and Automation, Nanjing Normal University, Nanjing, China; School of Electrical Engineering and Automation, Nanjing Normal University, Nanjing, China",2024 IEEE 12th International Conference on Smart Energy Grid Engineering (SEGE),"6 Nov 2024","2024","","","172","176","Industrial parks are key to achieving carbon neutrality goals due to their significant contributions to China's economy and carbon emissions. However, standardized carbon emission accounting systems for these parks are lacking. This study presents a multi-layered carbon emission accounting model for industrial parks, incorporating energy supply, consumption, and non-energy sectors. An empirical analysis of a Wuxi industrial park's carbon emissions from 2015 to 2022 was conducted. Using the LEAP model, three scenarios (baseline, emission reduction, and enhanced emission reduction) were constructed to project the park's energy demand and carbon emissions from 2020 to 2060. Results show a 68.97% reduction in carbon emissions compared to 2020 under the enhanced scenario, and a 41.67% reduction compared to the baseline. Based on this, the study proposes the following carbon reduction pathways: increasing the installed capacity of renewable energy generation on the supply side and enhancing the electrification rate of end-use sectors on the consumption side.","2575-2693","979-8-3503-7737-8","10.1109/SEGE62220.2024.10739526","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10739526","Park integrated energy system;carbon emission accounting;carbon flow analysis;LEAP model","Renewable energy sources;Analytical models;Adaptation models;Energy consumption;Accuracy;Carbon dioxide;Predictive models;Electrification;Carbon neutral","","","","22","IEEE","6 Nov 2024","","","IEEE","IEEE Conferences"
"Research on Full-coverage Carbon Emission Monitoring Technology for Power Generation Parks","Q. Zhou; N. Ding; X. Liu; B. Pang; P. Li; W. Tang","School of Electrical Information, Southwest Petroleum University, Chengdu, China; School of Electrical Information, Southwest Petroleum University, Chengdu, China; Power Internet of Things Key Laboratory of Sichuan Province; Power Internet of Things Key Laboratory of Sichuan Province; Jibei Electric Power Research Institute, State Grid Jibei Electric Power Co,Ltd, Beijing, China; State Grid Sichuan Electric Power Research institute, Chengdu, China",2023 Panda Forum on Power and Energy (PandaFPE),"9 Jun 2023","2023","","","945","949","CO2 monitoring technology can make the most intuitive judgment on CO2 emission in a particular environment, provide data support for carbon emission reduction, and is a necessary technical basis to ensure accurate and reliable carbon accounting results. It can be widely used in power generation parks. To establish a fully operational carbon monitoring technology, the key, and difficult points are to achieve full coverage, real-time data, and monitoring accuracy of the monitored project. This paper puts forward a regional full-coverage CO2 monitoring technology, which can monitor fixed carbon emission sources in real time, and supports monitoring unorganized carbon emissions in open areas. The monitoring points of intrinsic emission sources and disorganized carbon emission monitoring sites are combined to form a complete coverage monitoring network.","","979-8-3503-2117-3","10.1109/PandaFPE57779.2023.10140977","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10140977","Carbon emission reduction;Full coverage carbon monitoring technology;Power generation park","Carbon dioxide;Real-time systems;Reliability;Monitoring;Power generation","","","","16","IEEE","9 Jun 2023","","","IEEE","IEEE Conferences"
"Wind farm Planning Considering Output Uncertainty Under Carbon Emission Reduction Target","J. Zhao; W. Li; Y. Jia; W. Wang; J. Cheng","Electric Power Research Institute of State Grid Jiangsu Electric Power Co. Ltd, Nanjing, China; Electric Power Research Institute of State Grid Jiangsu Electric Power Co. Ltd, Nanjing, China; Electric Power Research Institute of State Grid Jiangsu Electric Power Co. Ltd, Nanjing, China; State Grid Jiangsu Electric Power Co. Ltd, Nanjing, China; State Grid Jiangsu Electric Power Co. Ltd, Nanjing, China",2021 IEEE 5th Conference on Energy Internet and Energy System Integration (EI2),"25 Feb 2022","2021","","","1550","1555","Developing wind power and increasing the proportion of renewable energy in the installed capacity is an important means to achieve carbon emission reduction in the power system. Due to the uncertainty of wind turbines output, it will bring negative effects to the safe and stable operation of the power grid. Therefore, the above factors should be considered in the planning of wind farms. Firstly, the functions of carbon emission reduction cost, fuel cost, wind abandoning cost and wind power fluctuation cost are established. Then, the Beta distribution function and Metropolis sampling method are used to simulate the time-series grid connected power of wind farms, and a wind power planning model considering the output uncertainty under the carbon emission reduction goal is constructed. Then the ant colony algorithm is used to solve the model with the lowest comprehensive cost as the objective function. Finally, the validity of the proposed model is verified by IEEE30 Buses system.","","978-1-6654-3425-6","10.1109/EI252483.2021.9713065","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9713065","carbon emission reduction;wind farm planning;uncertainty of wind turbines;Metropolis sampling","Costs;Uncertainty;Fluctuations;Carbon dioxide;Wind power generation;Wind farms;Linear programming","","","","15","IEEE","25 Feb 2022","","","IEEE","IEEE Conferences"
"Analysis of New Energy Consumption and Carbon Emission Reduction in an Electric-Hydrogen Integrated Energy System","Y. Luo; Z. Hu; X. Chen; R. Qu","Planning and Development Department, Guangdong Power Grid Co., Ltd., Foshan Power Supply Bureau, Foshan, China; Planning and Development Department, Guangdong Power Grid Co., Ltd., Foshan Power Supply Bureau, Foshan, China; Planning and Development Department, Guangdong Power Grid Co., Ltd., Foshan Power Supply Bureau, Foshan, China; Planning and Development Department, Guangdong Power Grid Co., Ltd., Foshan Power Supply Bureau, Foshan, China",2024 9th Asia Conference on Power and Electrical Engineering (ACPEE),"24 May 2024","2024","","","689","693","The continuous increase in the installed capacity of new energy in the power system highlights the critical importance of effectively enhancing the integration of these energy sources. This paper achieves the mutual conversion of electrical energy and hydrogen energy by introducing hydrogen storage devices into the power system. Building upon this, optimization objective function is established, specifically minimizing the sum of system generation cost and carbon emission cost. Two different dispatching modes are designed accordingly. A case study is conducted to compare the effects of these two dispatching modes. Simulation results demonstrate that the integrated electricity-hydrogen energy system can effectively promote the integration of new energy and reduce carbon emissions. In conclusion, the paper provides a comprehensive summary of its findings.","","979-8-3503-0963-8","10.1109/ACPEE60788.2024.10532456","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10532456","dual-carbon goal;new energy integration;carbon emission reduction;hydrogen energy storage","Hydrogen storage;Costs;Simulation;Electricity;Hydrogen;Carbon dioxide;Linear programming","","","","8","IEEE","24 May 2024","","","IEEE","IEEE Conferences"
"Calculation Method of Full Life Cycle Carbon Emissions of Source-Grid-Load-Storage in Power System","F. Li; J. Ji; M. Liang; Z. Lu; H. Li; Z. Jiang; X. Wang","North China Branch of State Grid Corporation of China, Beijing, China; North China Branch of State Grid Corporation of China, Beijing, China; North China Branch of State Grid Corporation of China, Beijing, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China",2022 IEEE 6th Conference on Energy Internet and Energy System Integration (EI2),"10 May 2023","2022","","","886","891","To reduce greenhouse gas emissions, the tracking of carbon footprint and the calculation of carbon emissions can provide theoretical method and technical support for targeted carbon reduction actions. Most of the existing studies focus on the carbon emissions of a single power source, and it is impossible to estimate the carbon emissions of the entire power system from the source-grid-load-storage. In this paper, a specific calculation method for the full life cycle carbon emissions of source-grid-load-storage is proposed, and the carbon emissions of the main type of power sources, including construction, operation and decommissioning stages are analyzed, and specific calculation methods are given in detail. Finally, according to the proposed calculation method, the carbon emissions from source-grid-load-storage of the power systems are calculated to obtain the main source of carbon emissions in North China in 2025. The results of this paper can provide data support and improvement direction for future power system carbon reduction actions, and have substantial guiding significance.","","979-8-3503-4715-9","10.1109/EI256261.2022.10116203","State Grid Corporation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10116203","source-grid-load-storage;tracking of carbon footprint;full life cycle;carbon emission calculations","Photovoltaic systems;Target tracking;Power supplies;Hydroelectric power generation;Carbon dioxide;System integration;Wind power generation","","","","18","IEEE","10 May 2023","","","IEEE","IEEE Conferences"
"Study on Evolution Path of Shandong Power Grid Based on ""Carbon Neutrality"" Goal","L. Yang; X. Tian; D. Zhang; H. He; K. Li; X. Guan","Economic & Technology Research Institute, State Grid Shandong Electric Power Company, Jinan, China; Economic & Technology Research Institute, State Grid Shandong Electric Power Company, Jinan, China; Economic & Technology Research Institute, State Grid Shandong Electric Power Company, Jinan, China; China Electric Power Research Institute, Jinan, China; Economic & Technology Research Institute, State Grid Shandong Electric Power Company, Jinan, China; School of Electrical Engineering, Shandong University, Jinan, China","2022 5th International Conference on Energy, Electrical and Power Engineering (CEEPE)","1 Jun 2022","2022","","","770","775","According to the national strategic objectives of ""emission peak"" in 2030 and ""carbon neutrality"" in 2060, the carbon neutrality scenario of Shandong power grid was set. NET- Power model was used to study the evolution path of Shandong power grid from 2020 to 2060 from the perspective of optimizing the structure of power source. According to the analysis results, the ""emission peak"" strategy in 2030 and ""carbon neutrality"" strategy in 2060 of Shandong power grid which would satisfy the requirements of carbon dioxide emission of the whole society were formed. The study results showed that the ratio of thermal power installed capacity would decrease rapidly in the carbon neutrality scenario, and nuclear power, wind power and photovoltaic power would become the main body of electric energy production. By 2060, the installed thermal power capacity would account for 15%, while its generating electric quantity would account for only 6%. Wind power installed capacity and generating electric quantity would account for 30% and 23%, and photovoltaic power installed capacity and generating electric quantity would account for 39% and 22%, respectively. Nuclear power generating electric quantity would account for 44%, making it the largest generation type.","","978-1-6654-7905-9","10.1109/CEEPE55110.2022.9783275","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9783275","Shandong power grid;emission peak;carbon neutrality;NET-Power model;evolution path","Photovoltaic systems;Renewable energy sources;Costs;Simulation;Thermal engineering;Carbon dioxide;Production","","2","","16","IEEE","1 Jun 2022","","","IEEE","IEEE Conferences"
"Research on Tracking and Calculating Model of Branch Carbon Flow in Power Grid Based on Dynamic Carbon Factor","B. Hou; Z. Hui; Y. Yu","Technology Digitalization Department, State Grid Quzhou Power Supply Company, Quzhou, Zhejiang, China; Technology Digitalization Department, State Grid Quzhou Power Supply Company, Quzhou, Zhejiang, China; Technology Digitalization Department, State Grid Quzhou Power Supply Company, Quzhou, Zhejiang, China",2023 IEEE 3rd International Conference on Data Science and Computer Application (ICDSCA),"23 Jan 2024","2023","","","455","459","This project is to build our country's carbon emission trading pricing model by using the Index Generalized General Advanced Generalization, EGARCH (EGARCH) method. The bounds of each membership function are determined according to the optimal solution of each single objective. Using the method of maximum value, the optimal intermediate scheme is selected. Based on the carbon flow distribution principle, the carbon flow distribution characteristics of each node and branch under the action of carbon capture power station are obtained. The results of IEEE 6-machine 30-node system verify the effectiveness and superiority of the proposed model. The research results of this project can provide an important scientific basis for the multi-objective cooperative optimization of carbon capture power stations and related research on electric carbon characteristics.","","979-8-3503-4154-6","10.1109/ICDSCA59871.2023.10392808","Science and Technology Project of State Grid; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10392808","Power system;carbon capture power plants;dynamic price forecasting;carbon emission flow;power network planning","Power supplies;Power system dynamics;Stability criteria;Carbon dioxide;Tail;Pricing;Power system stability","","","","9","IEEE","23 Jan 2024","","","IEEE","IEEE Conferences"
